iter,seed,n_agents,estimator,p,snd_t,snd_des,reward_mean,metric_time_ms,scaling_ratio_mean,applied_snd,out_loc_norm_mean,iter_time_ms
0,2,50,full,1.0,0.23530566692352295,0.14000000059604645,0.20816665887832642,18.374238709091312,0.6799292729960548,0.15999121104316277,0.0,51993.568131001666
1,2,50,full,1.0,0.2837991714477539,0.14000000059604645,0.19333332777023315,18.383586915054668,0.5425984696105675,0.1539889961042983,0.0,51904.20495800208
2,2,50,full,1.0,0.3302476108074188,0.14000000059604645,0.19341666996479034,18.434209065701538,0.4569194569631859,0.15089655899351537,0.0,51964.29349295795
3,2,50,full,1.0,0.3817073106765747,0.14000000059604645,0.1992499977350235,18.53335054367091,0.3937718002884476,0.1503055749083766,0.0,52015.02577698557
4,2,50,full,1.0,0.4235089123249054,0.14000000059604645,0.20033332705497742,19.24208921889119,0.3467830257283317,0.14686570203894544,0.0,52099.226959981024
5,2,50,full,1.0,0.4637441635131836,0.14000000059604645,0.20816665887832642,18.75860768874797,0.315846308293166,0.14647188203814138,0.0,52044.0604169853
6,2,50,full,1.0,0.5195983648300171,0.14000000059604645,0.20808333158493042,18.486737869723044,0.2850097680533374,0.14809060944109656,0.0,51965.28903499711
7,2,50,full,1.0,0.5651516318321228,0.14000000059604645,0.21525000035762787,18.566610115252573,0.25800600427168385,0.14581251433662779,0.0,52124.057595967315
8,2,50,full,1.0,0.6104361414909363,0.14000000059604645,0.21825000643730164,19.077720510971698,0.23763032494871705,0.1450581386629322,4.0597717592210175e-08,52163.62027701689
9,2,50,full,1.0,0.6507197022438049,0.14000000059604645,0.22075000405311584,19.343746126482817,0.22192903602564776,0.14441359624186417,4.295042191863011e-09,52221.515571989585
10,2,50,full,1.0,0.7070080041885376,0.14000000059604645,0.2096666693687439,19.044559719084106,0.2060243782069948,0.14566088445031183,3.1188886514584887e-09,52072.84384703962
11,2,50,full,1.0,0.7675743699073792,0.14000000059604645,0.21516667306423187,19.07998222008313,0.18985678023762173,0.14572919846353624,6.500021452923618e-09,52140.563577995636
12,2,50,full,1.0,0.828876256942749,0.14000000059604645,0.20666666328907013,18.54110765939199,0.17548881736066607,0.14545851406921861,5.687459532165511e-08,51932.02792602824
13,2,50,full,1.0,0.8922591805458069,0.14000000059604645,0.2083333283662796,18.544845503573825,0.16272038138575023,0.14518875415335067,0.0,52006.31399900885
14,2,50,full,1.0,0.9663295149803162,0.14000000059604645,0.2057500034570694,18.559186984957368,0.15070212080522818,0.14562790730422118,8.540983356511356e-09,52149.37529602321
15,2,50,full,1.0,1.0310804843902588,0.14000000059604645,0.1979999989271164,19.058696655082276,0.13992926864712327,0.1442783380970505,1.0427913084965757e-07,52113.74977894593
16,2,50,full,1.0,1.0866870880126953,0.14000000059604645,0.18941666185855865,19.052783214849317,0.13244314767696239,0.14392425847631363,7.566986201503181e-08,52127.81320500653
17,2,50,full,1.0,1.1430660486221313,0.14000000059604645,0.19633333384990692,18.497249175777174,0.12562477685235166,0.1435974172856546,5.1593801680908886e-08,51962.28463604348
18,2,50,full,1.0,1.2333329916000366,0.14000000059604645,0.1847500056028366,18.48905443696788,0.11772946000651077,0.1451996271092868,2.4433242518209876e-09,51966.60486899782
19,2,50,full,1.0,1.2659127712249756,0.14000000059604645,0.19758333265781403,18.57326204082239,0.11213488595353233,0.1419529842284327,7.53097532458903e-08,52153.91372697195
20,2,50,full,1.0,1.3139796257019043,0.14000000059604645,0.19616666436195374,18.862722725478104,0.10857053479110754,0.14265947066707507,6.179579424558934e-09,52081.57989097526
21,2,50,full,1.0,1.376738429069519,0.14000000059604645,0.19949999451637268,19.411173585103825,0.10396208956285759,0.1431286038675532,7.510137005946379e-08,52237.4657469918
22,2,50,full,1.0,1.4355084896087646,0.14000000059604645,0.19458332657814026,18.828671706271255,0.09980066302749846,0.1432646990445576,5.106658082078121e-08,52079.95868299622
23,2,50,full,1.0,1.520103096961975,0.14000000059604645,0.2004999965429306,18.54119792589228,0.09477411492003335,0.14406642560177282,6.544473771483253e-08,51989.70420099795
24,2,50,full,1.0,1.584550142288208,0.14000000059604645,0.20600000023841858,18.55826768226473,0.0901513118158888,0.1428492739653352,4.8605028613705526e-08,52148.35746801691
25,2,50,full,1.0,1.66134512424469,0.14000000059604645,0.19608333706855774,19.051243261761826,0.08648337065069764,0.14367872615878283,4.167756258724248e-07,52128.164901048876
26,2,50,full,1.0,1.6951708793640137,0.14000000059604645,0.2148333340883255,19.328877957822343,0.08363248454751791,0.14177135237381322,2.1131570023746675e-07,52171.08001699671
27,2,50,full,1.0,1.741409420967102,0.14000000059604645,0.2214999943971634,18.76748670517743,0.08163338932726118,0.1421571532399679,4.338496781917893e-07,52017.499322013464
28,2,50,full,1.0,1.7921102046966553,0.14000000059604645,0.21541666984558105,18.492202499570947,0.07921182601540178,0.14195632173485753,8.374080469670315e-08,51932.303600013256
29,2,50,full,1.0,1.80848228931427,0.14000000059604645,0.2395000010728836,18.515115521235945,0.07794083469995745,0.14095461916924415,2.1707523755228927e-07,52107.05902002519
30,2,50,full,1.0,1.8641828298568726,0.14000000059604645,0.23350000381469727,18.55175849567685,0.07633095648553637,0.142294858466889,1.453755241613101e-07,51996.21157097863
31,2,50,full,1.0,1.8782882690429688,0.14000000059604645,0.24958333373069763,19.348824095989887,0.07511470966317035,0.1410870779929014,2.759295618116732e-07,52151.84088097885
32,2,50,full,1.0,1.92179536819458,0.14000000059604645,0.24500000476837158,18.717394539810442,0.07384451315910728,0.1419140433557561,1.332989492514139e-07,51984.159358020406
33,2,50,full,1.0,1.88534677028656,0.14000000059604645,0.27308332920074463,18.557211394740822,0.07390280261083886,0.1393324102174702,1.9682130429724925e-07,52008.37241800036
34,2,50,full,1.0,1.8636621236801147,0.14000000059604645,0.27649998664855957,18.542990852061106,0.07499976469962685,0.1397742207556155,3.167680379457928e-07,52141.03974099271
35,2,50,full,1.0,1.8821380138397217,0.14000000059604645,0.2828333377838135,19.103632676975664,0.07480292827994735,0.14078943486221526,8.81212370902144e-08,52125.198579975404
36,2,50,full,1.0,1.816523790359497,0.14000000059604645,0.2840833365917206,19.081082555499894,0.07619200580649906,0.13840459118271448,3.014759499088685e-07,52133.16966901766
37,2,50,full,1.0,1.8719395399093628,0.14000000059604645,0.29499998688697815,18.476168570729595,0.07600683511959182,0.1422801999637355,1.9247368191025007e-07,51949.649225047324
