iter,seed,n_agents,estimator,p,snd_t,snd_des,reward_mean,metric_time_ms,scaling_ratio_mean,applied_snd,out_loc_norm_mean
120,0,50,full,1.0,nan,-1.0,0.4205000102519989,nan,1.0,nan,0.0004642926753688328
121,0,50,full,1.0,nan,-1.0,0.41316667199134827,nan,1.0,nan,0.000594783994084638
122,0,50,full,1.0,nan,-1.0,0.4089166522026062,nan,1.0,nan,0.00044715674550927897
123,0,50,full,1.0,nan,-1.0,0.4150833189487457,nan,1.0,nan,0.0004753670834125606
124,0,50,full,1.0,nan,-1.0,0.4361666738986969,nan,1.0,nan,0.0006210729906645913
125,0,50,full,1.0,nan,-1.0,0.41225001215934753,nan,1.0,nan,0.0005563825625426102
126,0,50,full,1.0,nan,-1.0,0.4143333435058594,nan,1.0,nan,0.000707709154812619
127,0,50,full,1.0,nan,-1.0,0.41441667079925537,nan,1.0,nan,0.0006836360553279519
128,0,50,full,1.0,nan,-1.0,0.4065000116825104,nan,1.0,nan,0.0006036983149695313
129,0,50,full,1.0,nan,-1.0,0.4166666567325592,nan,1.0,nan,0.0005605025132859332
130,0,50,full,1.0,nan,-1.0,0.4129166603088379,nan,1.0,nan,0.0007277758239069953
131,0,50,full,1.0,nan,-1.0,0.3999166786670685,nan,1.0,nan,0.0007776443226719965
132,0,50,full,1.0,nan,-1.0,0.41574999690055847,nan,1.0,nan,0.0005318346520652995
133,0,50,full,1.0,nan,-1.0,0.42508333921432495,nan,1.0,nan,0.0006430229973004855
134,0,50,full,1.0,nan,-1.0,0.4099166691303253,nan,1.0,nan,0.0005523085718138006
135,0,50,full,1.0,nan,-1.0,0.406416654586792,nan,1.0,nan,0.0007865503485340418
136,0,50,full,1.0,nan,-1.0,0.4089166522026062,nan,1.0,nan,0.0007232318579486605
137,0,50,full,1.0,nan,-1.0,0.40825000405311584,nan,1.0,nan,0.0007412030050073992
138,0,50,full,1.0,nan,-1.0,0.4098333418369293,nan,1.0,nan,0.0008999146622415908
139,0,50,full,1.0,nan,-1.0,0.4000833332538605,nan,1.0,nan,0.0009723331130333934
140,0,50,full,1.0,nan,-1.0,0.40816667675971985,nan,1.0,nan,0.001198788311254854
141,0,50,full,1.0,nan,-1.0,0.40033334493637085,nan,1.0,nan,0.0011047121141692278
142,0,50,full,1.0,nan,-1.0,0.4193333387374878,nan,1.0,nan,0.0011575255670188064
143,0,50,full,1.0,nan,-1.0,0.40666666626930237,nan,1.0,nan,0.0012385534993545324
144,0,50,full,1.0,nan,-1.0,0.4007500112056732,nan,1.0,nan,0.0014451701946435842
145,0,50,full,1.0,nan,-1.0,0.3969999849796295,nan,1.0,nan,0.0014781127979168324
146,0,50,full,1.0,nan,-1.0,0.3866666555404663,nan,1.0,nan,0.001423763728019333
147,0,50,full,1.0,nan,-1.0,0.3816666603088379,nan,1.0,nan,0.001253411554110547
148,0,50,full,1.0,nan,-1.0,0.3929166793823242,nan,1.0,nan,0.0010946370907024376
149,0,50,full,1.0,nan,-1.0,0.38499999046325684,nan,1.0,nan,0.0018253611405035135
150,0,50,full,1.0,nan,-1.0,0.3933333456516266,nan,1.0,nan,0.0014594032340769277
151,0,50,full,1.0,nan,-1.0,0.3954166769981384,nan,1.0,nan,0.0011232042674371903
152,0,50,full,1.0,nan,-1.0,0.39783331751823425,nan,1.0,nan,0.0010748904743835468
153,0,50,full,1.0,nan,-1.0,0.38608333468437195,nan,1.0,nan,0.0019108629000752612
154,0,50,full,1.0,nan,-1.0,0.40024998784065247,nan,1.0,nan,0.0011794570385030023
155,0,50,full,1.0,nan,-1.0,0.39750000834465027,nan,1.0,nan,0.0016050573369419134
156,0,50,full,1.0,nan,-1.0,0.38191667199134827,nan,1.0,nan,0.0017513353550047785
157,0,50,full,1.0,nan,-1.0,0.39108332991600037,nan,1.0,nan,0.0013062367420557334
158,0,50,full,1.0,nan,-1.0,0.39391666650772095,nan,1.0,nan,0.0013062343919753201
159,0,50,full,1.0,nan,-1.0,0.38874998688697815,nan,1.0,nan,0.0013721967044855571
160,0,50,full,1.0,nan,-1.0,0.40316665172576904,nan,1.0,nan,0.0015190723888938212
161,0,50,full,1.0,nan,-1.0,0.3844166696071625,nan,1.0,nan,0.002291351090685499
162,0,50,full,1.0,nan,-1.0,0.3895833194255829,nan,1.0,nan,0.002198787769130259
163,0,50,full,1.0,nan,-1.0,0.39133334159851074,nan,1.0,nan,0.0016087179361083718
164,0,50,full,1.0,nan,-1.0,0.390500009059906,nan,1.0,nan,0.0018977440678066126
165,0,50,full,1.0,nan,-1.0,0.3877499997615814,nan,1.0,nan,0.0021644136165613653
166,0,50,full,1.0,nan,-1.0,0.39133334159851074,nan,1.0,nan,0.0017572512147361757
