iter,seed,n_agents,estimator,p,snd_t,snd_des,reward_mean,metric_time_ms,scaling_ratio_mean,applied_snd,out_loc_norm_mean
0,1,50,graph_p01,0.1,0.2341194450855255,0.11999999731779099,0.2160833328962326,2.034848138120853,0.5958993757212604,0.13951163117067256,0.0
1,1,50,graph_p01,0.1,0.28536567091941833,0.11999999731779099,0.19866666197776794,2.050455449433583,0.4629342308750859,0.13210553738523378,0.0
2,1,50,graph_p01,0.1,0.3284870982170105,0.11999999731779099,0.20266667008399963,2.043879233059232,0.39126686310326614,0.12852611648926418,0.0
3,1,50,graph_p01,0.1,0.36893877387046814,0.11999999731779099,0.20816665887832642,2.071705042531162,0.34395863082673817,0.12689967551938178,0.0
4,1,50,graph_p01,0.1,0.4016845226287842,0.11999999731779099,0.19300000369548798,1.9948166911490262,0.31106951236724856,0.12495180857960692,0.0
5,1,50,graph_p01,0.1,0.4278586208820343,0.11999999731779099,0.2134999930858612,2.0137740143885217,0.2897226354590169,0.12396032724580333,0.0
6,1,50,graph_p01,0.1,0.45330318808555603,0.11999999731779099,0.2069166600704193,2.022382969907657,0.272157738716514,0.12336997062235155,0.0
7,1,50,graph_p01,0.1,0.493179589509964,0.11999999731779099,0.21875,2.0241039406284,0.25359770390722486,0.12506921151363454,2.42751807133101e-10
8,1,50,graph_p01,0.1,0.5310709476470947,0.11999999731779099,0.22591666877269745,2.0124700437817307,0.23424766102322825,0.12440212732372125,0.0
9,1,50,graph_p01,0.1,0.5795067548751831,0.11999999731779099,0.2277500033378601,2.018536835977877,0.21628162055103867,0.12533666006467814,2.968188025488495e-08
10,1,50,graph_p01,0.1,0.6246305704116821,0.11999999731779099,0.22566667199134827,2.0418653499628245,0.19856355449667684,0.12402886630823039,0.0
11,1,50,graph_p01,0.1,0.6574769020080566,0.11999999731779099,0.22983333468437195,2.012630040903955,0.18708295502044536,0.12300272168535502,0.0
12,1,50,graph_p01,0.1,0.6992143988609314,0.11999999731779099,0.22833333909511566,2.04146832628693,0.17697046316332288,0.12374029601688341,0.0
13,1,50,graph_p01,0.1,0.7362527847290039,0.11999999731779099,0.22991666197776794,2.09167039526316,0.16718376334066745,0.12308951132104116,0.0
14,1,50,graph_p01,0.1,0.7586876153945923,0.11999999731779099,0.23991666734218597,2.017732636994441,0.16081283958973708,0.12200670979317071,8.631638238399059e-10
15,1,50,graph_p01,0.1,0.81209397315979,0.11999999731779099,0.23133333027362823,2.034228787050341,0.15270003041735403,0.12400677440324982,1.9456041172182947e-09
16,1,50,graph_p01,0.1,0.8729255795478821,0.11999999731779099,0.226666659116745,2.024381847500249,0.14231416075317949,0.12422967125333965,0.0
17,1,50,graph_p01,0.1,0.9263791441917419,0.11999999731779099,0.2253333330154419,2.024411238704084,0.1331810474395752,0.12337614474963346,0.0
18,1,50,graph_p01,0.1,0.9721599817276001,0.11999999731779099,0.2199999988079071,2.018520988403233,0.1263986891894429,0.1228797473728014,7.456045565319343e-09
19,1,50,graph_p01,0.1,1.0218323469161987,0.11999999731779099,0.22166666388511658,2.0315787491940513,0.12044227142576817,0.12307180887891052,2.8741110890417043e-10
20,1,50,graph_p01,0.1,1.0765199661254883,0.11999999731779099,0.22333332896232605,2.0203846293346337,0.1140834545371709,0.1228131166138339,6.490844888579823e-10
21,1,50,graph_p01,0.1,1.1137356758117676,0.11999999731779099,0.22300000488758087,2.0193913179725684,0.10969529455458676,0.1221715630141236,8.716295688405007e-09
22,1,50,graph_p01,0.1,1.185259222984314,0.11999999731779099,0.2226666659116745,2.00824483073558,0.10440078380483168,0.12374199189146814,2.1425641200266565e-08
23,1,50,graph_p01,0.1,1.2231614589691162,0.11999999731779099,0.2264166623353958,2.024759325043609,0.09965841988170589,0.12189833826106415,6.623498589103999e-10
24,1,50,graph_p01,0.1,1.2962865829467773,0.11999999731779099,0.21816666424274445,2.0191670345849597,0.09538449714029276,0.12364564386408676,5.28291031121681e-09
25,1,50,graph_p01,0.1,1.3415061235427856,0.11999999731779099,0.22983333468437195,2.021434586667628,0.09089659620766287,0.12193834042177569,3.5393568838865745e-09
26,1,50,graph_p01,0.1,1.3804115056991577,0.11999999731779099,0.2395833283662796,2.01037946001937,0.08826672294073634,0.12184439991775224,9.674193582126306e-09
27,1,50,graph_p01,0.1,1.402677297592163,0.11999999731779099,0.2264166623353958,2.0184649932801864,0.08616348027631089,0.1208595576651114,1.706246936364406e-08
28,1,50,graph_p01,0.1,1.4875746965408325,0.11999999731779099,0.22833333909511566,2.001366682816297,0.08294736080699497,0.12339039508132849,1.2382317303670046e-08
29,1,50,graph_p01,0.1,1.520262598991394,0.11999999731779099,0.23641666769981384,2.001094248758077,0.07990080416202545,0.12147020419686322,1.3018976692947127e-08
30,1,50,graph_p01,0.1,1.5542964935302734,0.11999999731779099,0.22241666913032532,2.0283048864695483,0.07811045224467913,0.12140680203196866,3.807814717982083e-08
31,1,50,graph_p01,0.1,1.6041098833084106,0.11999999731779099,0.22550000250339508,2.021882233977387,0.07607678685475279,0.12203552568405633,4.7714158194409874e-08
32,1,50,graph_p01,0.1,1.629340410232544,0.11999999731779099,0.2370833307504654,2.013257060726001,0.0742293849863388,0.1209449365849507,7.352246189969209e-08
33,1,50,graph_p01,0.1,1.7119947671890259,0.11999999731779099,0.2355833351612091,2.0282645828383803,0.07187770044913998,0.12305424704650794,4.362658157056157e-09
