iter,seed,n_agents,estimator,p,snd_t,snd_des,reward_mean,metric_time_ms,scaling_ratio_mean,applied_snd,out_loc_norm_mean
0,0,50,graph_p01,0.1,0.24087972939014435,0.11999999731779099,0.21533332765102386,2.6435423888162606,0.5775723239889852,0.13912546510570353,0.0
1,0,50,graph_p01,0.1,0.2940244674682617,0.11999999731779099,0.20016667246818542,2.464411133055196,0.45107407139407263,0.13262681363038287,0.0
2,0,50,graph_p01,0.1,0.34107106924057007,0.11999999731779099,0.19833333790302277,2.4440878014839083,0.377803494753661,0.12885784191845526,0.0
3,0,50,graph_p01,0.1,0.3806818723678589,0.11999999731779099,0.1992499977350235,2.470810473163578,0.3321962353256014,0.1264610848573038,0.0
4,0,50,graph_p01,0.1,0.40670546889305115,0.11999999731779099,0.19241666793823242,2.442462983135893,0.30416976279682584,0.1237075060013712,0.0
5,0,50,graph_p01,0.1,0.43686938285827637,0.11999999731779099,0.20675000548362732,2.475581574038154,0.2847282694445716,0.12438906335455502,0.0
6,0,50,graph_p01,0.1,0.46579673886299133,0.11999999731779099,0.21158333122730255,2.4474182092860617,0.2655551823201003,0.1236947379128698,0.0
7,0,50,graph_p01,0.1,0.5043360590934753,0.11999999731779099,0.21816666424274445,2.4741296115314104,0.24782665344300092,0.12498791773576755,0.0
8,0,50,graph_p01,0.1,0.5376794934272766,0.11999999731779099,0.21850000321865082,2.476951218192914,0.2306044215405429,0.12399126855600925,0.0
9,0,50,graph_p01,0.1,0.5840157270431519,0.11999999731779099,0.22583332657814026,2.451870756232421,0.21363672823817642,0.12476720916513885,0.0
10,0,50,graph_p01,0.1,0.6228815317153931,0.11999999731779099,0.22841666638851166,2.4921818203034087,0.19902208199103674,0.1239671792757635,0.0
11,0,50,graph_p01,0.1,0.6799023151397705,0.11999999731779099,0.23366667330265045,2.496850278219898,0.18408163162293256,0.12515752751513823,8.221163667527705e-10
12,0,50,graph_p01,0.1,0.7199456691741943,0.11999999731779099,0.2305833399295807,2.6673649131596364,0.1713495628701316,0.12336237570324257,0.0
13,0,50,graph_p01,0.1,0.7646299004554749,0.11999999731779099,0.2304166704416275,2.4796355683873923,0.16125383459859424,0.12329950349718673,0.0
14,0,50,graph_p01,0.1,0.8074095845222473,0.11999999731779099,0.23741666972637177,2.4885837130972908,0.15254325060932725,0.12316488259614997,0.0
15,0,50,graph_p01,0.1,0.8426394462585449,0.11999999731779099,0.23008333146572113,2.4505080275789455,0.14518271861252963,0.1223366856179721,0.0
16,0,50,graph_p01,0.1,0.8957927227020264,0.11999999731779099,0.23800000548362732,2.484804593000768,0.13804224017593597,0.12365723417508874,0.0
17,0,50,graph_p01,0.1,0.9198577404022217,0.11999999731779099,0.2446666657924652,2.4619994805780827,0.13248791622894782,0.12187003525295877,0.0
18,0,50,graph_p01,0.1,0.9821582436561584,0.11999999731779099,0.2357500046491623,2.4779736376971147,0.1263148972005756,0.12406121758212553,0.0
19,0,50,graph_p01,0.1,1.0358823537826538,0.11999999731779099,0.24133333563804626,2.4936823599057756,0.11895884664522277,0.12322737006612311,3.7171584263315134e-09
20,0,50,graph_p01,0.1,1.086517095565796,0.11999999731779099,0.24275000393390656,2.4558553138006203,0.11321144780075108,0.12300617344927078,4.3022648941757913e-08
21,0,50,graph_p01,0.1,1.1417003870010376,0.11999999731779099,0.2474166601896286,2.434625990550827,0.10759225851959653,0.12283812319013904,3.2453017179186247e-09
22,0,50,graph_p01,0.1,1.1926136016845703,0.11999999731779099,0.23874999582767487,2.450520652173846,0.10271230588356654,0.12249609305712758,2.13260881115001e-09
23,0,50,graph_p01,0.1,1.245466947555542,0.11999999731779099,0.24033333361148834,2.5115932475913456,0.09841739397358011,0.12257561125864601,1.5744778500209406e-08
24,0,50,graph_p01,0.1,1.3006874322891235,0.11999999731779099,0.2447499930858612,2.4805616589556276,0.09414570268105578,0.12245413228127769,2.9422622600747592e-09
25,0,50,graph_p01,0.1,1.3254938125610352,0.11999999731779099,0.23800000548362732,2.481035999867513,0.09152160720140845,0.12131132406110838,0.0
26,0,50,graph_p01,0.1,1.3776564598083496,0.11999999731779099,0.23933333158493042,2.5292017147876322,0.08870523464348581,0.12220533952541364,0.0
27,0,50,graph_p01,0.1,1.426269292831421,0.11999999731779099,0.2368333339691162,2.5080804105123713,0.08541152640073388,0.12181983735922694,0.0
28,0,50,graph_p01,0.1,1.4859225749969482,0.11999999731779099,0.23658333718776703,2.484684213521649,0.08223754887779554,0.12219863038993134,9.29760712658839e-10
29,0,50,graph_p01,0.1,1.5091556310653687,0.11999999731779099,0.2370000034570694,2.500763132573209,0.08021083645246647,0.12105063550470312,4.2968381714831776e-09
30,0,50,graph_p01,0.1,1.5583986043930054,0.11999999731779099,0.23999999463558197,2.5090886775783643,0.07824901267886161,0.12194315215386851,2.6982022959542174e-09
31,0,50,graph_p01,0.1,1.5932338237762451,0.11999999731779099,0.24241666495800018,2.4720415164699294,0.07611457628232461,0.12126831741539673,7.193466101283073e-09
32,0,50,graph_p01,0.1,1.6415761709213257,0.11999999731779099,0.23925000429153442,2.4884123555643276,0.07420291202487769,0.12180973219301072,1.2154723187585764e-08
33,0,50,graph_p01,0.1,1.6709333658218384,0.11999999731779099,0.2447499930858612,2.4769111678728626,0.07252983925519166,0.1211925284291943,1.4198006893629946e-09
34,0,50,graph_p01,0.1,1.711585283279419,0.11999999731779099,0.250166654586792,2.496271713041804,0.07092918422487048,0.12140134787430303,7.97454894269284e-09
35,0,50,graph_p01,0.1,1.7909224033355713,0.11999999731779099,0.24666666984558105,2.5169453822955905,0.06843072865848188,0.12255412503105272,1.5996535750338758e-09
36,0,50,graph_p01,0.1,1.8455517292022705,0.11999999731779099,0.2536666691303253,2.4715020375205548,0.06589016712926052,0.12160371188283335,1.0437028169290946e-08
37,0,50,graph_p01,0.1,1.8872689008712769,0.11999999731779099,0.23991666734218597,2.479899092577398,0.06438606591136367,0.12151381984396491,0.0
38,0,50,graph_p01,0.1,1.9315608739852905,0.11999999731779099,0.2550833225250244,2.476381089029558,0.06285054512597897,0.12139965387398788,5.056298491012967e-10
39,0,50,graph_p01,0.1,1.950297474861145,0.11999999731779099,0.24966666102409363,2.4540583851005606,0.062174723338749675,0.12125920592775379,1.2415954710444633e-08
40,0,50,graph_p01,0.1,2.0266034603118896,0.11999999731779099,0.23516666889190674,2.507311745150084,0.0603247562630309,0.12225435978512976,5.112787708258464e-09
41,0,50,graph_p01,0.1,2.036809206008911,0.11999999731779099,0.24008333683013916,2.5305230644773,0.05921503693141319,0.12060973235606004,1.9605800278302174e-08
