iter,seed,n_agents,estimator,p,snd_t,snd_des,reward_mean,metric_time_ms,scaling_ratio_mean,applied_snd,out_loc_norm_mean,iter_time_ms
0,1,50,full,1.0,0.23055556416511536,0.14000000059604645,0.2160833328962326,18.595179545917308,0.6982272695612024,0.1609801820491511,0.0,52478.652251011226
1,1,50,full,1.0,0.2824685573577881,0.14000000059604645,0.203166663646698,18.6661645192308,0.5492501552458162,0.15514589898082684,0.0,52431.232345988974
2,1,50,full,1.0,0.32899731397628784,0.14000000059604645,0.2044166624546051,18.68812374563681,0.45913600027561186,0.15105451084049246,0.0,52459.369918040466
3,1,50,full,1.0,0.37168288230895996,0.14000000059604645,0.20374999940395355,18.693236117811736,0.39975641204251183,0.14858261544944903,0.0,52487.60764801409
4,1,50,full,1.0,0.40846025943756104,0.14000000059604645,0.19550000131130219,19.655564071015558,0.3587989393207762,0.14655510784088596,0.0,52717.65593101736
5,1,50,full,1.0,0.438276469707489,0.14000000059604645,0.2094999998807907,19.027232995291275,0.3309381427588286,0.14504240089989243,0.0,52546.14935303107
6,1,50,full,1.0,0.46526432037353516,0.14000000059604645,0.20233333110809326,18.777316204203224,0.31023003227180906,0.1443389651244031,0.0,52470.23277799599
7,1,50,full,1.0,0.49870046973228455,0.14000000059604645,0.2162500023841858,18.87280882650952,0.2905973219209247,0.14492102094490905,0.0,52671.93930299254
8,1,50,full,1.0,0.5453166365623474,0.14000000059604645,0.22558332979679108,19.366152106172027,0.2685808190593013,0.1464615888945786,0.0,52692.861010029446
9,1,50,full,1.0,0.5992838740348816,0.14000000059604645,0.2293333262205124,19.670983329329086,0.24462047776690235,0.14659710758441286,0.0,52720.998668984976
10,1,50,full,1.0,0.6425408720970154,0.14000000059604645,0.23341666162014008,19.354730853552205,0.22516121759458824,0.14467528511565256,0.0,52626.639552996494
11,1,50,full,1.0,0.6748733520507812,0.14000000059604645,0.23383332788944244,19.318829571259105,0.21255319720065152,0.14344648868391444,0.0,52626.629878999665
12,1,50,full,1.0,0.7335540056228638,0.14000000059604645,0.23241665959358215,18.72380024460317,0.19920568295099117,0.1461281266715378,1.231136201051152e-08,52456.82970195776
13,1,50,full,1.0,0.8032461404800415,0.14000000059604645,0.2342499941587448,18.725668062688783,0.1818005449242062,0.14603058604753702,6.645222369286133e-10,52459.964317968115
14,1,50,full,1.0,0.8456886410713196,0.14000000059604645,0.24416667222976685,18.783262157510897,0.17009139977119586,0.1438443647304212,2.073220576696381e-10,52633.88285599649
15,1,50,full,1.0,0.8989607095718384,0.14000000059604645,0.23016665875911713,19.317353373238195,0.1605555660194821,0.14433314555458177,0.0,52618.009981990326
16,1,50,full,1.0,0.956602156162262,0.14000000059604645,0.24266666173934937,19.358026183262055,0.15051085777856685,0.1439790110768086,2.1572086345313926e-08,52633.01540300017
17,1,50,full,1.0,1.0154993534088135,0.14000000059604645,0.23216666281223297,18.835510354040675,0.14177861798692631,0.14397609489291885,3.514473264878662e-09,52499.23947697971
18,1,50,full,1.0,1.0755552053451538,0.14000000059604645,0.23083333671092987,18.80839597067313,0.13375384294324452,0.14385964201252482,0.0,52492.77177202748
