iter,seed,n_agents,estimator,p,snd_t,snd_des,reward_mean,metric_time_ms,scaling_ratio_mean,applied_snd,out_loc_norm_mean,iter_time_ms
0,0,50,full,1.0,0.24003224074840546,0.11999999731779099,0.21533332765102386,18.81505530737168,0.5799860198188711,0.13921534393987273,0.0,52385.06611494813
1,0,50,full,1.0,0.29388973116874695,0.11999999731779099,0.20024999976158142,18.622714196788838,0.4516709158817927,0.13274144404524177,0.0,52396.72902098391
2,0,50,full,1.0,0.34091949462890625,0.11999999731779099,0.19816666841506958,18.762559379468225,0.377919958587046,0.1288402812916729,0.0,52624.22710901592
3,0,50,full,1.0,0.3810616433620453,0.11999999731779099,0.1977500021457672,19.287010966757038,0.33208923593715384,0.12654646998905783,0.0,52648.955182987265
4,0,50,full,1.0,0.41388726234436035,0.11999999731779099,0.19733333587646484,19.56095462621845,0.3019993912290644,0.12499370126546089,0.0,52695.334771007765
5,0,50,full,1.0,0.4501366913318634,0.11999999731779099,0.20491667091846466,19.21162065980887,0.277539638126338,0.12493077441963246,0.0,52603.43202500371
6,0,50,full,1.0,0.48269960284233093,0.11999999731779099,0.2082500010728836,19.328489464155776,0.2571929666179198,0.12414694284031076,0.0,52630.7198459981
7,0,50,full,1.0,0.5217832326889038,0.11999999731779099,0.21841666102409363,18.739311788360485,0.238932398016806,0.12467091903132085,0.0,52466.386701969896
8,0,50,full,1.0,0.5602757334709167,0.11999999731779099,0.2226666659116745,18.73217382041427,0.22169268230597178,0.12420903018411326,0.0,52487.1421729913
9,0,50,full,1.0,0.6027829051017761,0.11999999731779099,0.2355833351612091,19.576488308720634,0.20623030761877695,0.12431210394647932,0.0,52716.49570798036
10,0,50,full,1.0,0.6404677629470825,0.11999999731779099,0.2250833362340927,19.23986419505026,0.1929306059523865,0.12356583359835006,0.0,52633.08837299701
11,0,50,full,1.0,0.697408139705658,0.11999999731779099,0.22816666960716248,19.51094554991599,0.17932172103060617,0.12506042787277202,3.6157089503511224e-10,52688.54097096482
12,0,50,full,1.0,0.7442525029182434,0.11999999731779099,0.22891665995121002,18.72757267146544,0.16623307632075415,0.12371938311952066,3.2143130955251694e-10,52468.81713997573
13,0,50,full,1.0,0.785368025302887,0.11999999731779099,0.23199999332427979,18.750634733415037,0.15694786724117066,0.12326183657069786,0.0,52476.69651202159
14,0,50,full,1.0,0.8350918292999268,0.11999999731779099,0.2318333387374878,18.84050547270346,0.14784385865485228,0.12346319837484039,0.0,52648.35416403366
15,0,50,full,1.0,0.8720184564590454,0.11999999731779099,0.23491667211055756,19.239289634774817,0.1406487606741764,0.12264831518597298,0.0,52635.34681301098
16,0,50,full,1.0,0.9089627265930176,0.11999999731779099,0.24566666781902313,19.610605079732423,0.1347327251125265,0.12246702517958963,4.480034476728179e-09,52701.51275699027
