iter,seed,n_agents,estimator,p,snd_t,snd_des,reward_mean,metric_time_ms,scaling_ratio_mean,applied_snd,out_loc_norm_mean,iter_time_ms
86,0,50,full,1.0,6.911225318908691,0.15000000596046448,0.33558332920074463,19.23430916223744,0.021931799859912306,0.15157561048106402,1.1018990832319983e-07,52594.42917210981
87,0,50,full,1.0,6.983647346496582,0.15000000596046448,0.33691665530204773,19.215262704528868,0.021597714508297266,0.15083082161626093,3.350591491270273e-07,52585.550977964886
88,0,50,full,1.0,7.0317606925964355,0.15000000596046448,0.32891666889190674,18.937820632924772,0.02143040575363018,0.15069348480476918,2.1440601214944227e-07,52512.59761292022
89,0,50,full,1.0,7.137504577636719,0.15000000596046448,0.3384166657924652,18.635635614326155,0.021173676951891846,0.15112721616952912,1.0011492075346619e-07,52426.35339288972
90,0,50,full,1.0,7.387996673583984,0.15000000596046448,0.34941667318344116,18.653709622513915,0.020626636801494493,0.1523895240766663,9.114690284421583e-08,52430.64327503089
91,0,50,full,1.0,7.3695197105407715,0.15000000596046448,0.34833332896232605,18.741735082154197,0.020354733015928002,0.15000460616367642,4.1272523571057514e-07,52622.02270294074
92,0,50,full,1.0,7.411994934082031,0.15000000596046448,0.3464166522026062,19.27102175368755,0.020303927410255978,0.1504926071067866,1.6072957491958868e-07,52629.11289301701
93,0,50,full,1.0,7.466156482696533,0.15000000596046448,0.34583333134651184,19.184631327408606,0.020166562690779016,0.1505667127674658,2.6261078340846827e-07,52566.75298605114
94,0,50,full,1.0,7.570488929748535,0.15000000596046448,0.35233333706855774,19.220245637741215,0.019937157713704638,0.15093403176225156,2.511102248383551e-07,52587.944907019846
95,0,50,full,1.0,7.549346446990967,0.15000000596046448,0.3478333353996277,18.941347887825774,0.019867335570355256,0.1499853991992387,1.6611146034322204e-07,52522.227790090255
96,0,50,full,1.0,7.486727237701416,0.15000000596046448,0.35083332657814026,18.629403435625136,0.019986503612664012,0.1496335009833494,2.20579294137098e-07,52439.5066810539
97,0,50,full,1.0,7.514041423797607,0.15000000596046448,0.34316667914390564,18.65017355066138,0.02001427985313866,0.15038812788396178,9.650868666690984e-08,52471.508882939816
98,0,50,full,1.0,7.568462371826172,0.15000000596046448,0.3423333466053009,19.492659797995454,0.01989597354636148,0.1505819271364858,1.5595313214402908e-07,52683.07862908114
99,0,50,full,1.0,7.709757328033447,0.15000000596046448,0.3555833399295807,18.896775262395817,0.01961723175589685,0.1512440962857562,2.097678723891163e-07,52507.97149492428
100,0,50,full,1.0,7.728266716003418,0.15000000596046448,0.3580833375453949,18.626080983732308,0.01944423900158317,0.15027026509395075,3.136410503954165e-07,52440.760807017796
101,0,50,full,1.0,7.756549835205078,0.15000000596046448,0.3564166724681854,18.74848643524779,0.019395328161341173,0.1504408294535993,2.1373687229645048e-07,52649.93919606786
102,0,50,full,1.0,7.926862716674805,0.15000000596046448,0.3617500066757202,19.29580449057674,0.019113169624297707,0.15150747169232687,2.1933863774301784e-07,52653.16927898675
